,Completion_rate,Tuition_in_state,Tuition_out_state,Faculty_salary,Pell_grant_rate,SAT_average,ACT_50thPercentile,pct_White,pct_Black,pct_Hispanic,pct_Asian,Parents_middlesch,Parents_highsch,Parents_college
1875,0.4627,19700,19700,4358,0.3539,991,21,0.6424,0.136,0.042,0.0654,0.015306122,0.328717201,0.655976676
1876,0.7215,38580,38580,10059,0.2918,1097,25,0.5699,0.0433,0.2053,0.0467,0.026639344,0.239071038,0.734289618
1877,0.5341,9017,21380,7638,0.3634,978,21,0.6151,0.0338,0.1261,0.0445,0.049412718,0.335763467,0.614823815
1878,0.5217,30166,30166,5902,0.4228,1105,24,0.4339,0.2862,0.0646,0.0533,0.02739726,0.336377473,0.636225266
1879,0.4372,9463,18801,8096,0.3597,1031,22,0.691,0.1364,0.0437,0.0228,0.014994905,0.339350706,0.645654389
1880,0.4836,8888,20474,7813,0.3098,1031,22,0.5847,0.0391,0.1945,0.0199,0.04139547,0.31033585,0.64826868
1881,0.3455,12430,12430,6957,0.3412,928,20,0.4551,0.1428,0.2193,0.0636,0.039370079,0.349831271,0.61079865
1882,0.7964,31368,31368,8320,0.2234,1122,25,0.8053,0.038,0.0661,0.0416,0.014512785,0.178299931,0.807187284
1883,0.2518,6058,13510,6423,0.7576,825,17,0.0192,0.9512,0.0059,0.0005,0.029693487,0.424329502,0.545977012
1884,0.5163,7491,15064,6402,0.2909,1090,24,0.912,0.0133,0.0292,0.0123,0.006711409,0.300793167,0.692495424
1885,0.2178,23590,23590,6703,0.4955,841,20,0.4517,0.4173,0.054,0.0128,0.016488846,0.392822502,0.590688652
1886,0.6665,8537,23058,10301,0.2051,1144,25,0.7597,0.028,0.0573,0.0254,0.018630718,0.201605574,0.779763708
1887,0.381,18500,18500,4524,0.4613,977,21,0.3703,0.2723,0.0184,0.0073,0.036383683,0.294377067,0.66923925
1888,0.4506,24550,24550,5772,0.3982,1026,22,0.6388,0.1993,0.0252,0.0078,0.02189781,0.297810219,0.680291971
1889,0.4596,30635,30635,6610,0.5259,983,22,0.5489,0.2357,0.071,0.0212,0.026666667,0.373333333,0.6
1890,0.54,4646,14876,9124,0.237,1118,25,0.7791,0.0105,0.067,0.0132,0.010910135,0.274476026,0.714613839
1891,0.585,8694,14774,8356,0.2609,995,20,0.8007,0.0416,0.073,0.0096,0.01323319,0.285407725,0.701359084
1892,0.7267,13397,36275,12110,0.4459,1087,23,0.368,0.0201,0.3019,0.2047,0.087103309,0.306212019,0.606684673
1893,0.5313,13750,13750,5605,0.3926,1094,24,0.7847,0.0589,0.0403,0.0109,0.031456114,0.331303907,0.63723998
1894,0.5426,12097,26146,11296,0.2989,1132,25,0.6612,0.0606,0.0896,0.0856,0.031292517,0.300291545,0.668415938
1895,0.3915,5846,8198,6315,0.2341,965,21,0.7637,0.0414,0.0549,0.0072,0.026690392,0.346975089,0.62633452
1896,0.626,23885,23885,6567,0.5091,1185,26,0.8222,0.038,0.0507,0.0113,0.028037383,0.388125344,0.583837273
1897,0.3534,6384,14400,6069,0.4052,879,19,0.7778,0.1706,0.0149,0.0042,0.033875339,0.455284553,0.510840108
1898,0.8137,18618,29758,10479,0.1614,1298,30,0.7258,0.053,0.0348,0.0989,0.00649278,0.203179223,0.790327997
1899,0.3206,5158,15163,5836,0.4747,970,21,0.6277,0.282,0.0402,0.0095,0.028106509,0.315828402,0.656065089
1900,0.4377,8080,24808,7155,0.4421,1031,22,0.6447,0.2153,0.0448,0.0266,0.021493491,0.332964874,0.645541636
1901,0.8904,49635,49635,11666,0.0916,1297,29,0.6561,0.054,0.0651,0.0421,0.025114155,0.123287671,0.851598174
1902,0.392,7200,17550,5861,0.4011,994,22,0.5881,0.0347,0.0931,0.0074,0.027295285,0.404466501,0.568238213
1903,0.8161,45724,45724,11529,0.1611,1319,30,0.4178,0.077,0.2242,0.0555,0.012083333,0.165416667,0.8225
1904,0.5198,6491,17651,8072,0.5774,917,19,0.282,0.0255,0.4496,0.1133,0.128511463,0.43945754,0.432030998
1905,0.2245,11130,11130,5891,0.4053,874,20,0.6986,0.1051,0.0727,0.0139,0.030520646,0.324955117,0.644524237
1906,0.3017,6525,15744,6246,0.7824,868,18,0.0148,0.9068,0.0094,0.002,0.020958084,0.396407186,0.582634731
1907,0.6156,37024,37024,7478,0.3145,1102,24,0.5281,0.0139,0.1035,0.1313,0.012396694,0.299586777,0.688016529
1908,0.6548,12327,25409,8547,0.3323,1030,22,0.6648,0.0331,0.1065,0.0526,0.036040661,0.305472841,0.658486498
1909,0.4844,6980,15550,7251,0.4865,1029,22,0.6135,0.3061,0.0335,0.0121,0.018257527,0.301569507,0.680172966
1910,0.3531,25763,25763,5919,0.4786,887,19,0.521,0.1846,0.2545,0.006,0.037735849,0.355060034,0.607204117
1911,0.4217,24300,24300,6613,0.5127,906,19,0.7721,0.0672,0.0611,0.0091,0.021361816,0.423230975,0.55540721
1912,0.3861,7548,20523,8857,0.569,927,20,0.0616,0.0247,0.836,0.0085,0.077977613,0.328386367,0.593636021
1913,0.6209,9326,20144,8805,0.3268,979,21,0.797,0.0874,0.0598,0.0101,0.013049451,0.340659341,0.646291209
1914,0.5867,37722,37722,8884,0.5874,923,20,0.0871,0.0633,0.6312,0.1529,0.124510572,0.37274863,0.502740799
1915,0.6294,25470,25470,7717,0.8326,1123,25,0.5862,0.1489,0.0949,0.0192,0.031636864,0.374140303,0.594222834
1916,0.6857,8430,21850,10681,0.3351,1254,28,0.3756,0.0639,0.1058,0.2424,0.040727903,0.295320624,0.663951473
1917,0.4259,7038,14394,6453,0.3866,965,21,0.7285,0.0276,0.0063,0.0047,0.018299247,0.337997847,0.643702906
1918,0.3708,5376,10225,6592,0.6068,990,21,0.7997,0.0522,0.036,0.0183,0.0315165,0.412680756,0.555802744
1919,0.3105,8876,16162,6249,0.5128,969,21,0.4458,0.4134,0.0203,0.002,0.020774315,0.382436261,0.596789424
1920,0.6046,30384,30384,8816,0.5643,960,21,0.3916,0.0736,0.3436,0.0491,0.049101154,0.352025758,0.598873088
1921,0.2923,9332,19332,6173,0.6915,1080,24,0.027,0.9245,0.0064,0.0033,0.021600567,0.375,0.603399433
1922,0.2608,7412,16862,5781,0.5868,930,19,0.675,0.1878,0.0769,0.0109,0.02173913,0.351365015,0.626895854
1923,0.7141,37086,37086,8595,0.2993,1145,26,0.6062,0.0367,0.0998,0.1133,0.010777521,0.241724403,0.747498075
1924,0.5829,6305,16698,7445,0.3841,1035,22,0.7965,0.0643,0.0507,0.0131,0.015165656,0.29094727,0.693887074
1925,0.5947,33150,33150,7590,0.2713,1177,27,0.7359,0.0534,0.1141,0.023,0.015097691,0.261101243,0.723801066
1926,0.5464,14772,14772,5568,0.3817,1137,25,0.8356,0.0711,0.0218,0.0044,0.012252592,0.265786993,0.721960415
1927,0.6848,44588,44588,10571,0.3585,1180,27,0.2504,0.0322,0.1888,0.3696,0.062056738,0.288120567,0.649822695
1928,0.3215,4605,15401,8064,0.5873,851,18,0.1656,0.6715,0.0605,0.0124,0.025868179,0.384124734,0.590007087
1929,0.6133,10825,26659,9819,0.2289,1145,25,0.7239,0.0416,0.0721,0.0444,0.014821402,0.211353194,0.773825404
1930,0.7236,44900,44900,9954,0.2993,1130,25,0.4751,0.0452,0.2709,0.0582,0.042142857,0.3,0.657857143
1931,0.375,19196,19196,5538,0.4053,975,20,0.691,0.1815,0.06,0.0061,0.024498886,0.34298441,0.632516704
1932,0.4106,9220,25454,5397,0.4023,942,20,0.7789,0.122,0.0165,0.0093,0.036241611,0.358389262,0.605369128
1933,0.4156,25660,25660,5723,0.5966,910,19,0.5236,0.1453,0.2271,0.0504,0.066945607,0.375174338,0.557880056
1934,0.4423,9984,10640,9470,0.4501,945,20,0.8087,0.0771,0.0297,0.0133,0.016216216,0.32016632,0.663617464
1935,0.7826,14062,37890,11413,0.2254,1194,27,0.6726,0.07,0.0417,0.05,0.013358779,0.196163118,0.790478104
1936,0.3824,18640,18640,6105,0.4579,949,20,0.2364,0.1552,0.4308,0.0476,0.087804878,0.263414634,0.648780488
1937,0.5835,28250,28250,7592,0.4085,995,22,0.7111,0.1529,0.0312,0.0127,0.007945517,0.312145289,0.679909194
1938,0.6719,32310,32310,8446,0.2616,1055,24,0.7627,0.0476,0.1017,0.0279,0.010019084,0.288645038,0.701335878
1939,0.5303,23170,23170,5695,0.3232,988,22,0.587,0.1151,0.0818,0.0192,0.022540984,0.387295082,0.590163934
1940,0.6603,42934,42934,10663,0.3738,1152,26,0.2726,0.0274,0.1796,0.3505,0.048908954,0.282167043,0.668924003
1941,0.4832,26050,26050,6641,0.379,1046,23,0.699,0.1462,0.0398,0.0104,0.028645833,0.3671875,0.604166667
1942,0.2689,8972,18824,6410,0.3955,932,20,0.6224,0.1917,0.0513,0.0082,0.020487805,0.328780488,0.650731707
1943,0.5179,26568,26568,5688,0.5459,960,20,0.5225,0.341,0.0339,0.0037,0.035036496,0.345985402,0.618978102
1944,0.8139,12830,32250,12175,0.1387,1170,26,0.7278,0.0576,0.0784,0.0514,0.008600609,0.162336499,0.829062892
1945,0.3914,6710,20620,10139,0.3511,1000,22,0.3663,0.0763,0.2517,0.1549,0.050601316,0.368164284,0.5812344
1946,0.6277,13228,21408,9217,0.2373,991,22,0.865,0.0122,0.0366,0.0127,0.005905512,0.216043307,0.778051181
1947,0.2513,29795,29795,5996,0.5787,852,20,0.5473,0.3013,0.0532,0.0055,0.017391304,0.368115942,0.614492754
1948,0.6709,10170,25950,9710,0.2009,1181,27,0.7807,0.1092,0.0399,0.0113,0.007424692,0.219770895,0.772804412
1949,0.038,13375,13375,5094,0.7531,1070,22,0.0147,0.8309,0.1287,0,0.070110701,0.394833948,0.535055351
1950,0.258,6816,17778,5575,0.3369,962,21,0.7687,0.0726,0.0746,0.0141,0.034662691,0.429370108,0.535967201
1951,0.4366,27660,27660,9731,0.4212,1130,26,0.3143,0.1752,0.3185,0.0865,0.04111986,0.325459318,0.633420822
1952,0.5144,10054,22915,8916,0.3706,933,21,0.5517,0.168,0.139,0.0354,0.029446408,0.361012956,0.609540636
1953,0.3074,5285,12635,5840,0.5013,1009,22,0.5001,0.0461,0.0431,0.0211,0.030738294,0.391554151,0.577707555
1954,0.4348,29400,29400,5936,0.3916,962,21,0.4434,0.027,0.0459,0.0041,0.014588859,0.315649867,0.669761273
1955,0.4903,11681,24156,10405,0.3799,1061,23,0.6862,0.1165,0.0712,0.0328,0.036300778,0.331892826,0.631806396
1956,0.5554,11550,23670,8439,0.3626,1050,23,0.7954,0.0783,0.033,0.0095,0.006202116,0.291134622,0.702663262
1957,0.7296,37315,37315,7391,0.2797,1195,26,0.5187,0.0786,0.193,0.1406,0.029816514,0.20412844,0.766055046
1958,0.5037,6273,16847,6549,0.3796,1089,23,0.6236,0.2633,0.0482,0.016,0.014941302,0.233991462,0.751067236
1959,0.3489,8004,21821,7591,0.3251,1034,22,0.5381,0.1581,0.1166,0.0831,0.031844317,0.369747899,0.598407784
1960,0.2914,8049,21355,7280,0.4416,952,20,0.1719,0.066,0.7085,0.008,0.083001706,0.375781694,0.5412166
1961,0.7908,8506,25126,10287,0.2162,1182,26,0.6791,0.0275,0.1964,0.0495,0.041669968,0.26594312,0.692386913
1962,0.427,10530,24320,6885,0.377,1009,22,0.6848,0.1989,0.0423,0.0073,0.008356546,0.273351903,0.718291551
1963,0.9573,43580,43580,12326,0.1686,1454,33,0.448,0.0599,0.1474,0.1216,0.049429658,0.171102662,0.779467681
1964,0.3616,26844,26844,5021,0.3504,937,20,0.656,0.2071,0.028,0.0159,0.01787234,0.372765957,0.609361702
1965,0.5283,13372,24188,6740,0.35,1011,21,0.7921,0.0583,0.0431,0.0374,0.005207791,0.214248516,0.780543693
1966,0.4631,6270,15210,5607,0.4279,1039,23,0.6355,0.0414,0.0651,0.0083,0.032407407,0.391203704,0.576388889
1967,0.3739,6207,16327,5898,0.4023,1007,22,0.564,0.2919,0.0454,0.006,0.0249474,0.428313796,0.546738804
1968,0.487,7836,15580,8892,0.2816,1030,22,0.7625,0.0525,0.0404,0.0386,0.013399694,0.227794793,0.758805513
1969,0.5488,28624,28624,7111,0.2456,1176,26,0.7649,0.0711,0.0546,0.0278,0.012435991,0.209948793,0.777615216
1970,0.6234,29800,29800,6458,0.2729,1121,25,0.8456,0.023,0.0528,0.0202,0.015730337,0.237078652,0.747191011
1971,0.3882,25702,25702,7811,0.4276,872,19,0.3338,0.1625,0.267,0.0816,0.031287605,0.296028881,0.672683514
1972,0.5918,12398,30459,8288,0.2856,1105,24,0.5095,0.1796,0.0788,0.1257,0.016104912,0.252156908,0.73173818
1973,0.2059,6009,12868,5340,0.3971,987,21,0.717,0.1702,0.0468,0.0125,0.038265306,0.405612245,0.556122449
1974,0.7916,42795,42795,11238,0.1957,1222,28,0.4489,0.063,0.2119,0.106,0.021472393,0.190695297,0.787832311
1975,0.4349,19600,19600,6162,0.3625,1010,22,0.6821,0.0555,0.229,0.0057,0.049429658,0.318124208,0.632446134
1976,0.8654,6263,28541,10498,0.3207,1272,29,0.5843,0.074,0.1902,0.0754,0.022138339,0.273923689,0.703937972
1977,0.5265,29448,29448,6736,0.4897,1050,23,0.8259,0.0184,0.0518,0.0104,0.030600462,0.356235566,0.613163972
1978,0.5929,11220,23670,8603,0.349,1029,22,0.7971,0.0744,0.0299,0.0093,0.007781621,0.312129447,0.680088933
1979,0.5821,31990,31990,8743,0.296,1102,24,0.7998,0.0873,0.0317,0.0106,0.009138381,0.312663185,0.678198433
1980,0.2227,7754,18056,6382,0.6397,931,20,0.2691,0.5723,0.0295,0.0078,0.028649386,0.362892224,0.60845839
1981,0.7889,10176,28768,10789,0.2173,1212,28,0.6455,0.0299,0.2186,0.0585,0.045059229,0.257984705,0.696956065
1982,0.6849,27242,27242,6285,0.2688,1109,24,0.8319,0.0291,0.0396,0.0233,0.01378579,0.282078473,0.704135737
1983,0.6676,7222,16672,7181,0.4081,1069,24,0.7435,0.0783,0.0477,0.0138,0.014459076,0.28143558,0.704105345
1984,0.5897,28200,28200,9951,0.469,1036,22,0.1422,0.0326,0.6803,0.0207,0.060506051,0.326732673,0.612761276
1985,0.373,5806,14286,6874,0.3498,990,21,0.5824,0.0924,0.08,0.0317,0.026525199,0.343766578,0.629708223
1986,0.581,32650,32650,8104,0.4401,962,21,0.3768,0.1397,0.1691,0.0343,0.042414356,0.388254486,0.569331158
1987,0.5286,26090,26090,7004,0.5161,1004,22,0.0005,0.943,0.0062,0.0005,0.011802575,0.183476395,0.80472103
1988,0.6677,36160,36160,8190,0.2504,1159,26,0.7206,0.0618,0.0803,0.0214,0.016849817,0.258608059,0.724542125
1989,0.683,33450,33450,8024,0.2601,1078,24,0.5605,0.1086,0.0805,0.044,0.006880048,0.179180377,0.813939575
1990,0.42,21162,21162,5822,0.5983,968,21,0.7666,0.1227,0.029,0.0085,0.03021978,0.409340659,0.56043956
1991,0.6741,11911,33030,9933,0.3358,1009,21,0.4322,0.0521,0.0905,0.2606,0.042171482,0.269804287,0.688024231
1992,0.8432,45300,45300,12133,0.1205,1313,30,0.4869,0.0318,0.1744,0.1637,0.025316456,0.151898734,0.82278481
1993,0.2024,5808,14616,6566,0.3902,990,21,0.7626,0.0715,0.0477,0.0168,0.012114435,0.320007455,0.66787811
1994,0.8457,15466,26397,9678,0.1763,1227,28,0.656,0.0561,0.1226,0.1027,0.012539185,0.204209584,0.783251232
1995,0.6265,8815,14895,8910,0.2751,1001,22,0.7732,0.044,0.0859,0.0152,0.01793249,0.292897328,0.689170183
1996,0.9347,50604,50604,11533,0.1198,1424,32,0.5817,0.0386,0.0623,0.1129,0.020833333,0.126984127,0.85218254
1997,0.6617,12960,35838,11324,0.564,1078,23,0.1442,0.0487,0.3589,0.3615,0.090985091,0.341228926,0.567785983
1998,0.5942,38510,38510,7572,0.3261,1090,24,0.5255,0.0178,0.1121,0.1232,0.023630505,0.303974221,0.672395274
1999,0.6504,34295,34295,8429,0.2663,1081,24,0.5588,0.1111,0.0857,0.0506,0.00645558,0.169382109,0.824162312
2000,0.5489,22081,22081,6412,0.4629,1063,23,0.8061,0.0377,0.0383,0.0173,0.010787487,0.250269687,0.738942826
2001,0.4702,20710,20710,5182,0.4859,997,22,0.7633,0.0815,0.0375,0.0802,0.027088036,0.273137698,0.699774266
2002,0.4534,28700,28700,6738,0.4805,923,20,0.6091,0.1393,0.0878,0.0203,0.023622047,0.337598425,0.638779528
2003,0.4859,6287,17447,8027,0.5407,920,19,0.2511,0.0404,0.4258,0.1566,0.122207022,0.375436997,0.502355981
2004,0.4388,27930,27930,6504,0.4868,1075,24,0.2776,0.1921,0.2605,0.1275,0.053164557,0.34092827,0.605907173
2005,0.5449,12447,27400,11281,0.2884,1145,25,0.6564,0.0595,0.0927,0.0848,0.029656215,0.278239516,0.692104269
2006,0.3586,24596,24596,5135,0.4557,1008,22,0.7113,0.1268,0.0283,0.0027,0.031463748,0.43502052,0.533515732
2007,0.4417,7699,8945,7469,0.3614,977,21,0.6017,0.0511,0.2692,0.0142,0.053125,0.340625,0.60625
2008,0.5491,24242,24242,6834,0.3905,973,22,0.0129,0.9549,0.0119,0.0024,0.007257646,0.190254018,0.802488336
2009,0.5061,7022,15518,7316,0.4338,999,21,0.5579,0.1793,0.1885,0.0112,0.041625925,0.384131862,0.574242213
2010,0.1895,6246,13928,6534,0.7328,777,16,0.014,0.9496,0.0073,0.0011,0.023565574,0.387295082,0.589139344
2011,0.444,8548,22188,6667,0.3621,1025,23,0.7511,0.0119,0.0746,0.0561,0.028976572,0.355733662,0.615289766
2012,0.3754,7261,17614,7352,0.6246,911,19,0.0377,0.917,0.0059,0.0027,0.018451301,0.301270417,0.680278282
2013,0.6798,36530,36530,7518,0.2864,1115,26,0.6778,0.0285,0.0814,0.0696,0.021722265,0.238169123,0.740108611
2014,0.5643,6586,12744,7076,0.339,1049,23,0.7935,0.0187,0.1,0.0085,0.026268116,0.345108696,0.628623188
2015,0.9655,47929,47929,13583,0.1051,1455,33,0.6921,0.0383,0.1071,0.0561,0.006246451,0.090289608,0.903463941
2016,0.6168,34874,34874,9262,0.273,1096,25,0.7346,0.0582,0.0802,0.0305,0.010510511,0.234984985,0.754504505
2017,0.55,12262,33381,9103,0.4804,979,21,0.4488,0.0768,0.1032,0.1703,0.042171482,0.269804287,0.688024231
2018,0.3618,8856,17328,7564,0.3416,1046,23,0.8218,0.0725,0.0268,0.0099,0.019332162,0.385081039,0.5955868
2019,0.4047,7600,17816,7078,0.3417,1012,22,0.5187,0.0126,0.1082,0.0067,0.012851897,0.29130967,0.695838433
2020,0.3953,11830,11830,6539,0.3595,884,19,0.4748,0.1434,0.2016,0.0562,0.042701092,0.375372393,0.581926514
2021,0.1868,5932,13864,6067,0.4612,942,20,0.6077,0.1171,0.0055,0.0036,0.034883721,0.432724253,0.532392027
2022,0.3078,6546,6546,6685,0.742,892,19,0.0288,0.9235,0.0092,0.0014,0.020446097,0.324659232,0.654894672
2023,0.6777,32250,32250,8786,0.3068,1073,23,0.7978,0.0506,0.052,0.0253,0.013342697,0.207865169,0.778792135
2024,0.6011,3850,3850,8206,0.3881,1036,23,0.8319,0.0055,0.0323,0.0096,0.007612641,0.208727981,0.783659379
2025,0.3605,7332,14364,7179,0.4003,1045,23,0.5896,0.2432,0.0279,0.0324,0.017501018,0.322751323,0.65974766
2026,0.5684,19852,19852,6850,0.2855,1048,23,0.7806,0.1289,0.026,0.0046,0.010894495,0.346330275,0.642775229
2027,0.637,7022,18182,8733,0.435,1003,22,0.4601,0.0243,0.2924,0.0592,0.074788494,0.368527919,0.556683587
2028,0.6638,7934,17784,6886,0.3954,1103,24,0.7539,0.0722,0.1037,0.0275,0.0168492,0.260600955,0.722549846
2029,0.5275,11493,26851,9642,0.3792,1030,22,0.7114,0.1257,0.0562,0.018,0.013751869,0.279372197,0.706875934
2030,0.4652,6951,23343,8469,0.3958,962,20,0.6439,0.0363,0.1477,0.0302,0.051474263,0.310844578,0.637681159
2031,0.779,7774,17424,7272,0.251,1221,27,0.7513,0.0309,0.0664,0.0642,0.013228809,0.178833905,0.807937286
2032,0.4244,25798,25798,6500,0.1093,878,19,0.7338,0.0824,0.0748,0.0092,0.024963289,0.452276065,0.522760646
2033,0.4068,6957,16297,6785,0.3225,1001,22,0.8581,0.0448,0.0233,0.0119,0.01097973,0.351351351,0.637668919
2034,0.6235,25500,25500,8515,0.3573,1109,24,0.5994,0.1705,0.0486,0.0194,0.022743426,0.29424307,0.683013504
2035,0.4115,21334,21334,6640,0.7185,860,18,0.0004,0.8664,0.0035,0.0019,0.011370437,0.304009575,0.684619988
2036,0.5006,6587,17747,9350,0.5414,918,20,0.2195,0.0476,0.4574,0.1102,0.141224418,0.397448392,0.461327191
2037,0.4178,20364,20364,5872,0.5675,1005,22,0.7979,0.1295,0.0173,0.0069,0.028571429,0.366233766,0.605194805
2038,0.6352,44774,44774,8587,0.3459,1040,23,0.3118,0.0395,0.4705,0.0747,0.038848921,0.296402878,0.664748201
2039,0.9002,8340,30122,11392,0.2053,1313,30,0.6632,0.0838,0.0707,0.0884,0.014437538,0.180669741,0.804892721
2040,0.5041,9666,20610,7859,0.3565,1050,23,0.7457,0.1452,0.0362,0.0153,0.009917665,0.319797904,0.670284431
2041,0.6695,7741,17391,6906,0.3586,1056,24,0.7839,0.0559,0.059,0.0145,0.012505583,0.241625726,0.745868691
2042,0.4663,29012,29012,5990,0.4837,918,19,0.5323,0.223,0.1328,0.019,0.046357616,0.324503311,0.629139073
2043,0.2431,9930,9930,4960,0.9247,758,16,0.0145,0.9658,0.0029,0.0015,0.027617952,0.446490219,0.52589183
2044,0.5609,3950,3950,8211,0.4733,1041,23,0.8011,0.0048,0.0303,0.0094,0.00827493,0.210504095,0.781220974
2045,0.5816,24435,24435,6506,0.341,1053,23,0.7162,0.0924,0.1075,0.0185,0.034934498,0.320232897,0.644832606
2046,0.3936,7080,21530,7491,0.3038,1047,23,0.7352,0.0172,0.1195,0.021,0.030493274,0.304215247,0.66529148
2047,0.4084,5938,16258,5936,0.5062,950,20,0.5208,0.3701,0.0443,0.0094,0.016511672,0.311634086,0.671854242
2048,0.3356,29382,29382,5163,0.6079,912,20,0.6807,0.2217,0.0333,0.0096,0.025258324,0.328358209,0.646383467
2049,0.5758,26430,26430,8270,0.2393,1030,22,0.434,0.1506,0.1497,0.0869,0.036837377,0.248876909,0.714285714
2050,0.2437,23400,23400,6517,0.7287,773,16,0.1684,0.7133,0.037,0.0013,0.027855153,0.358402971,0.613741876
2051,0.3594,7881,12271,6176,0.5838,918,20,0.6665,0.1361,0.1092,0.0097,0.020763187,0.349046016,0.630190797
2052,0.2611,5371,17681,5594,0.4653,910,19,0.7586,0.0272,0.0219,0.0044,0.015015015,0.328828829,0.656156156
2053,0.4271,27276,27276,5455,0.5711,906,21,0.6537,0.1661,0.0757,0.0187,0.032665964,0.359325606,0.60800843
2054,0.6719,6410,17324,9023,0.4186,1162,26,0.5279,0.1097,0.2024,0.0622,0.027348318,0.325971158,0.646680525
2055,0.643,10107,28767,9076,0.3016,1113,25,0.6661,0.013,0.087,0.0717,0.028850472,0.279299506,0.691850023
2056,0.4778,7090,16540,8487,0.3845,1053,24,0.8069,0.0758,0.0554,0.0309,0.028763183,0.316395014,0.654841803
2057,0.5115,22360,22360,5908,0.4211,1043,23,0.7828,0.0752,0.0293,0.0037,0.031655423,0.401141671,0.567202906
2058,0.7688,38880,38880,7466,0.2199,1117,25,0.7728,0.0203,0.1117,0.0209,0.018456376,0.179530201,0.802013423
2059,0.4495,7889,13806,6696,0.4138,1068,23,0.6574,0.1843,0.0474,0.0173,0.024316109,0.317979892,0.657703998
2060,0.5338,24600,24600,7895,0.3775,1025,22,0.4984,0.0899,0.1999,0.0637,0.044424297,0.310063463,0.645512239
2061,0.2143,13250,13250,4860,0.7081,827,17,0.012,0.9208,0,0,0.048832272,0.416135881,0.535031847
2062,0.5846,35600,35600,7081,0.4419,968,23,0.6221,0.1015,0.1456,0.0309,0.047233468,0.400809717,0.551956815
2063,0.4464,37074,37074,7814,0.4756,888,18,0.1709,0.2058,0.4155,0.099,0.073359073,0.401544402,0.525096525
2064,0.7395,38590,38590,7837,0.2828,1179,27,0.6615,0.0719,0.0725,0.093,0.028968714,0.174971031,0.796060255
2065,0.4394,7836,18696,8085,0.4533,953,20,0.4054,0.2063,0.248,0.0809,0.059878945,0.353220925,0.58690013
2066,0.718,7136,21652,8263,0.287,1140,25,0.8401,0.0382,0.0479,0.0186,0.015889465,0.234196891,0.749913644
2067,0.6379,33852,33852,8055,0.5875,928,19,0.1024,0.0692,0.5801,0.1632,0.143168605,0.359738372,0.497093023
2068,0.8617,47653,47653,12539,0.1181,1434,33,0.4668,0.0392,0.0707,0.1272,0.018248175,0.166909976,0.814841849
2069,0.5055,31318,31318,6481,0.4747,1010,22,0.8009,0.0144,0.0432,0.0139,0.031046931,0.329241877,0.639711191
2070,0.2851,5436,13932,6180,0.6055,865,18,0.2615,0.0695,0.624,0.0025,0.08671065,0.42130066,0.49198869
2071,0.4337,12093,24716,7208,0.4326,1032,22,0.6435,0.2026,0.0709,0.0179,0.026580035,0.325457767,0.647962197
2072,0.3565,24790,24790,7601,0.4339,899,21,0.2532,0.1349,0.2698,0.0645,0.024752475,0.330445545,0.64480198
2073,0.6667,12390,12390,8277,0.4113,1016,21,0.6152,0.1099,0.1332,0.0423,0.037313433,0.399253731,0.563432836
2074,0.548,9618,20710,9103,0.3382,975,20,0.7759,0.0768,0.0815,0.0105,0.008461132,0.338180857,0.653358012
2075,0.4935,10247,21740,7804,0.3601,1070,23,0.7315,0.1529,0.0411,0.0166,0.012605042,0.285905271,0.701489687
2076,0.7419,35080,35080,8430,0.1739,1111,25,0.717,0.1,0.0507,0.0258,0.005807201,0.164924506,0.829268293
2077,0.9331,47251,47251,15044,0.14,1461,33,0.5263,0.0579,0.1084,0.1693,0.014556041,0.126637555,0.858806405
2078,0.5909,13352,13352,5569,0.3564,990,21,0.751,0.0501,0.0406,0.0257,0.023148148,0.333333333,0.643518519
2079,0.464,7676,15249,6407,0.3292,1070,23,0.8671,0.012,0.0361,0.0272,0.013005272,0.365553603,0.621441125
2080,0.4412,37906,37906,7108,0.4305,1012,24,0.3137,0.0317,0.2901,0.0852,0.058103976,0.351681957,0.590214067
2081,0.6642,39900,39900,8877,0.4772,1040,23,0.2152,0.0576,0.4993,0.0451,0.081953642,0.424254967,0.493791391
2082,0.5703,27345,27345,6325,0.2612,1033,23,0.7525,0.072,0.0157,0.0058,0.02245509,0.390718563,0.586826347
2083,0.3385,23400,23400,5225,0.191,978,21,0.7198,0.0726,0.0262,0.002,0.040145985,0.401459854,0.558394161
2084,0.454,6453,15129,7925,0.5567,906,19,0.0186,0.0054,0.9483,0.0058,0.098143236,0.389920424,0.51193634
2085,0.8959,45856,45856,11328,0.1781,1347,30,0.501,0.0516,0.0655,0.1243,0.016,0.123,0.861
2086,0.8293,48305,48305,10897,0.1542,1342,31,0.7138,0.0898,0.0603,0.0348,0.013745705,0.191458027,0.794796269
2087,0.5899,39181,39181,7434,0.3558,1104,24,0.7023,0.0628,0.0777,0.0619,0.025329281,0.20668693,0.767983789
2088,0.8315,36535,36535,8780,0.1832,1207,27,0.7316,0.0101,0.0915,0.045,0.006146282,0.146896128,0.846957591
2089,0.5735,7650,16223,7367,0.2805,1050,23,0.8208,0.0418,0.0595,0.0169,0.012464723,0.287158984,0.700376294
2090,0.4505,8903,20615,8505,0.4741,1029,22,0.5019,0.3746,0.0431,0.0283,0.021147117,0.343678686,0.635174198
2091,0.4882,8157,14237,8356,0.271,1016,22,0.7409,0.059,0.0789,0.0358,0.02283923,0.33497537,0.642185401
